position,name,cost,date,home team,home goals,away goals,away team,team,start minute,finish minute,minutes,goals,penalties,assists,goals+assists,yellow cards,red cards,clean sheets,points
Пз,Вандерсон,8,15.03.2020,Сочи,2,0,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Вандерсон,8,01.07.2020,Ростов,1,1,Краснодар,Краснодар,1,75,75,0,0,0,0,0,0,0,2
Пз,Вандерсон,8,05.07.2020,Краснодар,2,4,Зенит,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Вандерсон,8,09.07.2020,Рубин,1,0,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Вандерсон,8,12.07.2020,Краснодар,3,0,Урал,Краснодар,1,85,85,0,0,1,1,0,0,1,6
Пз,Вандерсон,8,15.07.2020,Крылья Советов,0,0,Краснодар,Краснодар,1,90,90,0,0,0,0,1,0,1,2
Пз,Вандерсон,8,22.07.2020,Краснодар,4,0,Ахмат,Краснодар,1,79,79,1,0,0,1,1,0,1,7
Зщ,Цаллагов,5.5,13.07.2019,Спартак,1,0,Сочи,Сочи,1,90,90,0,0,0,0,1,0,0,1
Зщ,Цаллагов,5.5,21.07.2019,Сочи,0,2,Зенит,Сочи,1,90,90,0,0,0,0,0,0,0,1
Зщ,Цаллагов,5.5,27.07.2019,Краснодар,3,0,Сочи,Сочи,1,86,86,0,0,0,0,1,0,0,0
Зщ,Цаллагов,5.5,04.08.2019,Сочи,0,0,Уфа,Сочи,1,90,90,0,0,0,0,0,0,1,6
Зщ,Цаллагов,5.5,11.08.2019,ЦСКА,0,0,Сочи,Сочи,1,90,90,0,0,0,0,0,0,1,6
Зщ,Цаллагов,5.5,16.08.2019,Оренбург,1,1,Сочи,Сочи,1,90,90,0,0,0,0,1,0,0,1
Зщ,Цаллагов,5.5,26.08.2019,Урал,3,1,Сочи,Сочи,1,90,90,0,0,0,0,0,0,0,1
Зщ,Цаллагов,5.5,31.08.2019,Рубин,0,3,Сочи,Сочи,1,90,90,1,0,0,1,0,0,1,12
Зщ,Цаллагов,5.5,14.09.2019,Сочи,0,1,Локомотив,Сочи,1,90,90,0,0,0,0,1,0,0,1
Зщ,Цаллагов,5.5,30.09.2019,Сочи,2,0,Ахмат,Сочи,1,90,90,0,0,0,0,0,0,1,6
Зщ,Цаллагов,5.5,05.10.2019,Сочи,0,2,Крылья Советов,Сочи,1,90,90,0,0,0,0,1,0,0,0
Зщ,Цаллагов,5.5,20.10.2019,Арсенал Тула,1,1,Сочи,Сочи,1,77,77,0,0,0,0,0,0,0,2
Зщ,Цаллагов,5.5,26.10.2019,Ростов,2,0,Сочи,Сочи,1,76,76,0,0,0,0,0,0,0,1
Зщ,Цаллагов,5.5,02.11.2019,Сочи,1,2,Тамбов,Сочи,1,90,90,0,0,0,0,0,0,0,1
Зщ,Цаллагов,5.5,10.11.2019,Сочи,2,3,ЦСКА,Сочи,1,90,90,0,0,0,0,0,0,0,1
Зщ,Цаллагов,5.5,24.11.2019,Уфа,1,1,Сочи,Сочи,1,90,90,0,0,0,0,1,0,0,1
Зщ,Цаллагов,5.5,08.12.2019,Сочи,1,1,Рубин,Сочи,74,90,17,0,0,0,0,0,0,0,1
Зщ,Цаллагов,5.5,01.03.2020,Сочи,1,2,Арсенал Тула,Сочи,1,90,90,0,0,0,0,0,0,0,1
Зщ,Цаллагов,5.5,08.03.2020,Сочи,2,0,Урал,Сочи,1,90,90,0,0,0,0,1,0,1,5
Зщ,Цаллагов,5.5,11.03.2020,Сочи,5,1,Оренбург,Сочи,1,72,72,0,0,0,0,0,0,0,2
Зщ,Цаллагов,5.5,15.03.2020,Сочи,2,0,Краснодар,Сочи,1,90,90,0,0,0,0,1,0,1,5
Зщ,Цаллагов,5.5,26.06.2020,Ахмат,1,1,Сочи,Сочи,1,90,90,0,0,0,0,0,0,0,2
Зщ,Цаллагов,5.5,01.07.2020,Сочи,1,1,Динамо,Сочи,1,85,85,0,0,0,0,1,0,0,1
Зщ,Цаллагов,5.5,04.07.2020,Локомотив,0,0,Сочи,Сочи,1,90,90,0,0,0,0,0,0,1,6
Зщ,Цаллагов,5.5,08.07.2020,Зенит,2,1,Сочи,Сочи,1,90,90,0,0,0,0,1,0,0,0
Зщ,Цаллагов,5.5,11.07.2020,Сочи,1,0,Спартак,Сочи,1,90,90,0,0,0,0,0,0,1,6
Пз,Зиньковский,6.5,14.07.2019,Крылья Советов,2,0,ЦСКА,Крылья Советов,1,90,90,0,0,0,0,0,0,1,3
Пз,Зиньковский,6.5,20.07.2019,Крылья Советов,2,3,Арсенал Тула,Крылья Советов,1,46,46,0,0,0,0,0,0,0,1
Пз,Зиньковский,6.5,27.07.2019,Уфа,2,1,Крылья Советов,Крылья Советов,1,90,90,0,0,0,0,0,0,0,2
Пз,Зиньковский,6.5,03.08.2019,Крылья Советов,1,2,Локомотив,Крылья Советов,66,90,25,0,0,1,1,0,0,0,4
Пз,Зиньковский,6.5,12.08.2019,Ростов,1,0,Крылья Советов,Крылья Советов,70,90,21,0,0,0,0,0,0,0,1
Пз,Зиньковский,6.5,17.08.2019,Урал,1,3,Крылья Советов,Крылья Советов,76,90,15,0,0,0,0,0,0,0,1
Пз,Зиньковский,6.5,30.08.2019,Крылья Советов,0,0,Динамо,Крылья Советов,74,90,17,0,0,0,0,0,0,0,1
Пз,Зиньковский,6.5,15.09.2019,Краснодар,4,2,Крылья Советов,Крылья Советов,1,90,90,0,0,0,0,0,0,0,2
Пз,Зиньковский,6.5,21.09.2019,Ахмат,1,1,Крылья Советов,Крылья Советов,1,90,90,0,0,1,1,0,0,0,5
Пз,Зиньковский,6.5,28.09.2019,Крылья Советов,2,0,Тамбов,Крылья Советов,1,90,90,0,0,0,0,0,0,1,3
Пз,Зиньковский,6.5,05.10.2019,Сочи,0,2,Крылья Советов,Крылья Советов,1,90,90,0,0,2,2,0,0,1,9
Пз,Зиньковский,6.5,20.10.2019,Оренбург,0,1,Крылья Советов,Крылья Советов,1,83,83,0,0,0,0,0,0,1,3
Пз,Зиньковский,6.5,27.10.2019,Крылья Советов,0,2,Зенит,Крылья Советов,1,77,77,0,0,0,0,0,0,0,2
Пз,Зиньковский,6.5,04.11.2019,Крылья Советов,0,0,Рубин,Крылья Советов,1,77,77,0,0,0,0,0,0,1,3
Пз,Зиньковский,6.5,09.11.2019,Спартак,2,0,Крылья Советов,Крылья Советов,1,90,90,0,0,0,0,0,0,0,2
Пз,Зиньковский,6.5,24.11.2019,ЦСКА,1,0,Крылья Советов,Крылья Советов,1,81,81,0,0,0,0,0,0,0,2
Пз,Зиньковский,6.5,30.11.2019,Крылья Советов,0,1,Уфа,Крылья Советов,1,90,90,0,0,0,0,0,0,0,2
Пз,Зиньковский,6.5,08.12.2019,Крылья Советов,2,3,Урал,Крылья Советов,1,90,90,0,0,2,2,0,0,0,8
Пз,Зиньковский,6.5,28.02.2020,Крылья Советов,1,1,Оренбург,Крылья Советов,1,83,83,0,0,0,0,0,0,0,2
Пз,Зиньковский,6.5,08.03.2020,Рубин,0,1,Крылья Советов,Крылья Советов,1,81,81,0,0,0,0,0,1,1,0
Пз,Зиньковский,6.5,19.06.2020,Крылья Советов,2,4,Ахмат,Крылья Советов,1,90,90,0,0,0,0,0,0,0,2
Пз,Зиньковский,6.5,26.06.2020,Зенит,2,1,Крылья Советов,Крылья Советов,1,90,90,0,0,1,1,0,0,0,5
Пз,Зиньковский,6.5,30.06.2020,Локомотив,1,1,Крылья Советов,Крылья Советов,46,90,45,0,0,0,0,0,0,0,1
Пз,Зиньковский,6.5,04.07.2020,Крылья Советов,0,0,Ростов,Крылья Советов,54,90,37,0,0,0,0,0,0,0,1
Пз,Зиньковский,6.5,07.07.2020,Арсенал Тула,2,4,Крылья Советов,Крылья Советов,1,84,84,0,0,1,1,0,0,0,5
Пз,Зиньковский,6.5,12.07.2020,Динамо,2,0,Крылья Советов,Крылья Советов,1,57,57,0,0,0,0,0,0,0,1
Пз,Зиньковский,6.5,15.07.2020,Крылья Советов,0,0,Краснодар,Крылья Советов,1,81,81,0,0,0,0,0,0,1,3
Зщ,Сорокин,6,15.07.2019,Локомотив,1,1,Рубин,Рубин,1,90,90,0,0,0,0,0,0,0,2
Зщ,Сорокин,6,21.07.2019,Динамо,0,1,Рубин,Рубин,1,90,90,0,0,0,0,0,0,1,6
Зщ,Сорокин,6,29.07.2019,Рубин,1,0,Ахмат,Рубин,1,90,90,0,0,0,0,0,0,1,6
Зщ,Сорокин,6,04.08.2019,Рубин,0,1,ЦСКА,Рубин,1,90,90,0,0,0,0,0,0,0,2
Зщ,Сорокин,6,10.08.2019,Краснодар,1,0,Рубин,Рубин,1,90,90,0,0,0,0,0,0,0,2
Зщ,Сорокин,6,18.08.2019,Рубин,1,0,Арсенал Тула,Рубин,1,90,90,0,0,0,0,0,0,1,6
Зщ,Сорокин,6,25.08.2019,Ростов,2,1,Рубин,Рубин,1,90,90,0,0,0,0,0,0,0,1
Зщ,Сорокин,6,31.08.2019,Рубин,0,3,Сочи,Рубин,1,90,90,0,0,0,0,0,0,0,1
Зщ,Сорокин,6,19.10.2019,Спартак,0,0,Рубин,Рубин,18,90,73,0,0,0,0,0,0,1,6
Зщ,Сорокин,6,25.10.2019,Рубин,0,0,Урал,Рубин,1,90,90,0,0,0,0,1,0,1,5
Зщ,Сорокин,6,04.11.2019,Крылья Советов,0,0,Рубин,Рубин,1,90,90,0,0,0,0,0,0,1,6
Зщ,Сорокин,6,09.11.2019,Рубин,0,1,Динамо,Рубин,1,90,90,0,0,0,0,0,0,0,2
Зщ,Сорокин,6,23.11.2019,Рубин,1,2,Зенит,Рубин,1,90,90,0,0,0,0,1,0,0,0
Зщ,Сорокин,6,08.12.2019,Сочи,1,1,Рубин,Рубин,1,90,90,0,0,0,0,0,0,0,2
Зщ,Сорокин,6,01.03.2020,Краснодар,2,0,Уфа,Краснодар,1,90,90,0,0,0,0,0,0,1,6
Зщ,Сорокин,6,09.03.2020,Спартак,0,1,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,1,6
Зщ,Сорокин,6,15.03.2020,Сочи,2,0,Краснодар,Краснодар,85,90,6,0,0,0,0,0,0,0,0
Зщ,Сорокин,6,09.07.2020,Рубин,1,0,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Зщ,Сорокин,6,12.07.2020,Краснодар,3,0,Урал,Краснодар,1,90,90,0,0,0,0,1,0,1,5
Зщ,Сорокин,6,15.07.2020,Крылья Советов,0,0,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,1,6
Зщ,Сорокин,6,19.07.2020,Краснодар,0,2,Динамо,Краснодар,1,90,90,0,0,0,0,0,0,0,1
Зщ,Сорокин,6,22.07.2020,Краснодар,4,0,Ахмат,Краснодар,72,90,19,0,0,0,0,0,0,0,1
Зщ,Неделчару,5.5,04.08.2019,Сочи,0,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,1,6
Зщ,Неделчару,5.5,11.08.2019,Арсенал Тула,1,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,2
Зщ,Неделчару,5.5,18.08.2019,Уфа,2,0,Ростов,Уфа,1,90,90,0,0,0,0,0,0,1,6
Зщ,Неделчару,5.5,24.08.2019,Уфа,1,0,Зенит,Уфа,1,90,90,0,0,0,0,0,0,1,6
Зщ,Неделчару,5.5,31.08.2019,Уфа,1,2,Оренбург,Уфа,1,90,90,0,0,0,0,0,0,0,1
Зщ,Неделчару,5.5,05.10.2019,Уфа,0,1,Ахмат,Уфа,1,90,90,0,0,0,0,0,0,0,2
Зщ,Неделчару,5.5,20.10.2019,Уфа,1,1,ЦСКА,Уфа,1,90,90,0,0,0,0,0,0,0,2
Зщ,Неделчару,5.5,26.10.2019,Тамбов,3,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,1
Зщ,Неделчару,5.5,02.11.2019,Уфа,1,1,Локомотив,Уфа,1,90,90,0,0,0,0,0,0,0,2
Зщ,Неделчару,5.5,10.11.2019,Оренбург,0,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,1,6
Зщ,Неделчару,5.5,24.11.2019,Уфа,1,1,Сочи,Уфа,1,90,90,0,0,0,0,0,0,0,2
Зщ,Неделчару,5.5,30.11.2019,Крылья Советов,0,1,Уфа,Уфа,1,90,90,0,0,0,0,0,0,1,6
Зщ,Неделчару,5.5,07.12.2019,Ахмат,0,1,Уфа,Уфа,1,90,90,0,0,0,0,0,0,1,6
Зщ,Неделчару,5.5,01.03.2020,Краснодар,2,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,1
Зщ,Неделчару,5.5,09.03.2020,Зенит,0,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,1,6
Зщ,Неделчару,5.5,15.03.2020,ЦСКА,0,0,Уфа,Уфа,1,90,90,0,0,0,0,1,0,1,5
Зщ,Неделчару,5.5,21.06.2020,Уфа,2,1,Тамбов,Уфа,1,90,90,0,0,0,0,0,0,0,2
Зщ,Неделчару,5.5,27.06.2020,Спартак,0,0,Уфа,Уфа,1,90,90,0,0,0,0,1,0,1,5
Зщ,Неделчару,5.5,01.07.2020,Уфа,0,0,Рубин,Уфа,1,90,90,0,0,0,0,1,0,1,5
Зщ,Неделчару,5.5,05.07.2020,Уфа,1,1,Урал,Уфа,1,65,65,0,0,0,0,0,1,0,-1
Нп,Берг,8,27.07.2019,Краснодар,3,0,Сочи,Краснодар,73,90,18,0,0,0,0,0,0,0,1
Нп,Берг,8,10.08.2019,Краснодар,1,0,Рубин,Краснодар,67,90,24,0,0,0,0,0,0,0,1
Нп,Берг,8,17.08.2019,Тамбов,0,2,Краснодар,Краснодар,66,90,25,0,0,0,0,0,0,0,1
Нп,Берг,8,24.08.2019,Краснодар,1,1,Локомотив,Краснодар,76,90,15,0,0,0,0,0,0,0,1
Нп,Берг,8,22.09.2019,ЦСКА,3,2,Краснодар,Краснодар,46,90,45,2,0,0,2,0,0,0,9
Нп,Берг,8,29.09.2019,Краснодар,2,0,Арсенал Тула,Краснодар,1,71,71,0,0,0,0,0,0,1,2
Нп,Берг,8,06.10.2019,Краснодар,2,1,Спартак,Краснодар,1,81,81,1,0,0,1,0,0,0,6
Нп,Берг,8,20.10.2019,Динамо,1,1,Краснодар,Краснодар,1,76,76,0,0,0,0,1,0,0,1
Нп,Берг,8,27.10.2019,Краснодар,1,1,Оренбург,Краснодар,64,80,17,0,0,0,0,0,1,0,-2
Нп,Берг,8,03.11.2019,Краснодар,2,2,Ростов,Краснодар,1,75,75,0,0,0,0,0,0,0,2
Нп,Берг,8,10.11.2019,Локомотив,1,1,Краснодар,Краснодар,1,73,73,1,0,0,1,1,0,0,5
Нп,Берг,8,24.11.2019,Арсенал Тула,1,2,Краснодар,Краснодар,1,57,57,0,0,0,0,1,0,0,0
Нп,Берг,8,02.12.2019,Краснодар,0,0,Тамбов,Краснодар,1,82,82,0,0,0,0,0,0,1,2
Нп,Берг,8,07.12.2019,Краснодар,1,1,ЦСКА,Краснодар,87,90,4,0,0,0,0,0,0,0,1
Нп,Берг,8,01.03.2020,Краснодар,2,0,Уфа,Краснодар,46,90,45,1,0,0,1,0,0,0,5
Нп,Берг,8,09.03.2020,Спартак,0,1,Краснодар,Краснодар,1,90,90,0,0,1,1,0,0,1,5
Нп,Берг,8,15.03.2020,Сочи,2,0,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Нп,Берг,8,01.07.2020,Ростов,1,1,Краснодар,Краснодар,1,90,90,1,0,0,1,0,0,0,6
Нп,Берг,8,05.07.2020,Краснодар,2,4,Зенит,Краснодар,1,82,82,0,0,0,0,1,0,0,1
Нп,Берг,8,12.07.2020,Краснодар,3,0,Урал,Краснодар,1,90,90,1,0,0,1,0,0,1,6
Нп,Берг,8,15.07.2020,Крылья Советов,0,0,Краснодар,Краснодар,1,86,86,0,0,0,0,0,0,1,2
Нп,Берг,8,19.07.2020,Краснодар,0,2,Динамо,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Нп,Берг,8,22.07.2020,Краснодар,4,0,Ахмат,Краснодар,1,72,72,2,0,2,4,0,0,1,16
Зщ,Рамирес,6,14.07.2019,Ахмат,1,0,Краснодар,Краснодар,56,90,35,0,0,0,0,0,0,0,1
Зщ,Рамирес,6,20.07.2019,Уфа,2,3,Краснодар,Краснодар,1,90,90,0,0,1,1,1,0,0,3
Зщ,Рамирес,6,27.07.2019,Краснодар,3,0,Сочи,Краснодар,1,90,90,0,0,0,0,0,0,1,6
Зщ,Рамирес,6,03.08.2019,Зенит,1,1,Краснодар,Краснодар,1,90,90,0,0,0,0,1,0,0,1
Зщ,Рамирес,6,10.08.2019,Краснодар,1,0,Рубин,Краснодар,89,90,2,0,0,0,0,0,0,0,1
Зщ,Рамирес,6,17.08.2019,Тамбов,0,2,Краснодар,Краснодар,1,90,90,0,0,0,0,1,0,1,5
Зщ,Рамирес,6,01.09.2019,Урал,2,4,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,1
Зщ,Рамирес,6,15.09.2019,Краснодар,4,2,Крылья Советов,Краснодар,1,90,90,0,0,0,0,0,0,0,1
Зщ,Рамирес,6,29.09.2019,Краснодар,2,0,Арсенал Тула,Краснодар,1,90,90,0,0,0,0,0,0,1,6
Зщ,Рамирес,6,06.10.2019,Краснодар,2,1,Спартак,Краснодар,1,90,90,0,0,0,0,1,0,0,1
Зщ,Рамирес,6,27.10.2019,Краснодар,1,1,Оренбург,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Зщ,Рамирес,6,03.11.2019,Краснодар,2,2,Ростов,Краснодар,1,90,90,0,0,0,0,0,0,0,1
Зщ,Рамирес,6,10.11.2019,Локомотив,1,1,Краснодар,Краснодар,1,90,90,0,0,0,0,1,0,0,1
Зщ,Рамирес,6,24.11.2019,Арсенал Тула,1,2,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Зщ,Рамирес,6,02.12.2019,Краснодар,0,0,Тамбов,Краснодар,1,90,90,0,0,0,0,0,0,1,6
Зщ,Рамирес,6,07.12.2019,Краснодар,1,1,ЦСКА,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Зщ,Рамирес,6,01.03.2020,Краснодар,2,0,Уфа,Краснодар,1,90,90,0,0,0,0,0,0,1,6
Зщ,Рамирес,6,09.03.2020,Спартак,0,1,Краснодар,Краснодар,1,90,90,0,0,0,0,1,0,1,5
Зщ,Рамирес,6,15.03.2020,Сочи,2,0,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,1
Зщ,Рамирес,6,01.07.2020,Ростов,1,1,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Зщ,Рамирес,6,05.07.2020,Краснодар,2,4,Зенит,Краснодар,1,76,76,0,0,0,0,0,0,0,0
Зщ,Рамирес,6,09.07.2020,Рубин,1,0,Краснодар,Краснодар,1,88,88,0,0,0,0,0,0,0,2
Зщ,Рамирес,6,12.07.2020,Краснодар,3,0,Урал,Краснодар,1,90,90,0,0,0,0,0,0,1,6
Зщ,Рамирес,6,15.07.2020,Крылья Советов,0,0,Краснодар,Краснодар,1,90,90,0,0,0,0,1,0,1,5
Зщ,Рамирес,6,19.07.2020,Краснодар,0,2,Динамо,Краснодар,1,90,90,0,0,0,0,0,0,0,1
Зщ,Рамирес,6,22.07.2020,Краснодар,4,0,Ахмат,Краснодар,1,90,90,0,0,0,0,0,0,1,6
Пз,Мелкадзе,6,13.07.2019,Спартак,1,0,Сочи,Спартак,79,90,12,0,0,0,0,0,0,0,1
Пз,Мелкадзе,6,20.07.2019,Ростов,2,2,Спартак,Спартак,67,90,24,0,0,0,0,1,0,0,0
Пз,Мелкадзе,6,15.09.2019,Тамбов,0,2,ЦСКА,Тамбов,1,90,90,0,0,0,0,0,0,0,2
Пз,Мелкадзе,6,21.09.2019,Тамбов,2,1,Ростов,Тамбов,1,65,65,2,0,0,2,0,0,0,12
Пз,Мелкадзе,6,28.09.2019,Крылья Советов,2,0,Тамбов,Тамбов,1,90,90,0,0,0,0,1,0,0,1
Пз,Мелкадзе,6,05.10.2019,Рубин,2,1,Тамбов,Тамбов,1,90,90,1,0,0,1,0,0,0,7
Пз,Мелкадзе,6,19.10.2019,Тамбов,1,2,Урал,Тамбов,1,90,90,0,0,0,0,0,0,0,2
Пз,Мелкадзе,6,26.10.2019,Тамбов,3,0,Уфа,Тамбов,1,90,90,0,0,0,0,0,0,1,3
Пз,Мелкадзе,6,02.11.2019,Сочи,1,2,Тамбов,Тамбов,1,74,74,1,0,0,1,1,0,0,6
Пз,Мелкадзе,6,09.11.2019,Ростов,1,2,Тамбов,Тамбов,1,78,78,1,0,0,1,1,0,0,6
Пз,Мелкадзе,6,02.12.2019,Краснодар,0,0,Тамбов,Тамбов,1,88,88,0,0,0,0,1,0,1,2
Пз,Мелкадзе,6,07.12.2019,Тамбов,3,0,Оренбург,Тамбов,1,90,90,0,0,3,3,1,0,1,11
Пз,Мелкадзе,6,01.03.2020,Тамбов,0,0,Рубин,Тамбов,1,90,90,0,0,0,0,0,0,1,3
Пз,Мелкадзе,6,07.03.2020,Динамо,1,0,Тамбов,Тамбов,1,90,90,0,0,0,0,1,0,0,1
Пз,Мелкадзе,6,16.03.2020,Тамбов,3,0,Крылья Советов,Тамбов,1,90,90,1,0,0,1,1,0,1,7
Пз,Мелкадзе,6,28.06.2020,Урал,2,1,Тамбов,Тамбов,1,90,90,0,0,0,0,1,0,0,1
Пз,Мелкадзе,6,01.07.2020,Тамбов,1,2,Зенит,Тамбов,1,90,90,0,0,0,0,0,0,0,2
Пз,Мелкадзе,6,07.07.2020,Тамбов,1,2,Ахмат,Тамбов,1,90,90,1,1,0,1,1,0,0,6
Пз,Мелкадзе,6,11.07.2020,Арсенал Тула,2,1,Тамбов,Тамбов,1,90,90,0,0,0,0,0,0,0,2
Пз,Мелкадзе,6,22.07.2020,ЦСКА,2,0,Тамбов,Тамбов,1,45,45,0,0,0,0,0,1,0,-2
Пз,Нобоа,6.5,11.08.2019,ЦСКА,0,0,Сочи,Сочи,1,90,90,0,0,0,0,0,0,1,3
Пз,Нобоа,6.5,16.08.2019,Оренбург,1,1,Сочи,Сочи,1,90,90,0,0,0,0,1,0,0,1
Пз,Нобоа,6.5,26.08.2019,Урал,3,1,Сочи,Сочи,1,90,90,0,0,0,0,0,0,0,2
Пз,Нобоа,6.5,31.08.2019,Рубин,0,3,Сочи,Сочи,1,90,90,0,0,1,1,0,0,1,6
Пз,Нобоа,6.5,14.09.2019,Сочи,0,1,Локомотив,Сочи,1,90,90,0,0,0,0,0,0,0,2
Пз,Нобоа,6.5,22.09.2019,Динамо,2,3,Сочи,Сочи,1,90,90,0,0,1,1,0,0,0,5
Пз,Нобоа,6.5,30.09.2019,Сочи,2,0,Ахмат,Сочи,1,84,84,1,0,0,1,1,0,1,7
Пз,Нобоа,6.5,05.10.2019,Сочи,0,2,Крылья Советов,Сочи,1,90,90,0,0,0,0,0,0,0,2
Пз,Нобоа,6.5,20.10.2019,Арсенал Тула,1,1,Сочи,Сочи,1,90,90,0,0,0,0,0,0,0,2
Пз,Нобоа,6.5,26.10.2019,Ростов,2,0,Сочи,Сочи,1,90,90,0,0,0,0,0,0,0,2
Пз,Нобоа,6.5,02.11.2019,Сочи,1,2,Тамбов,Сочи,1,90,90,1,0,0,1,0,0,0,7
Пз,Нобоа,6.5,10.11.2019,Сочи,2,3,ЦСКА,Сочи,1,68,68,0,0,0,0,0,0,0,2
Пз,Нобоа,6.5,01.03.2020,Сочи,1,2,Арсенал Тула,Сочи,1,90,90,0,0,0,0,0,0,0,2
Пз,Нобоа,6.5,08.03.2020,Сочи,2,0,Урал,Сочи,1,90,90,0,0,0,0,0,0,1,3
Пз,Нобоа,6.5,11.03.2020,Сочи,5,1,Оренбург,Сочи,1,90,90,1,0,2,3,0,0,0,13
Пз,Нобоа,6.5,15.03.2020,Сочи,2,0,Краснодар,Сочи,1,90,90,1,0,0,1,1,0,1,7
Пз,Нобоа,6.5,01.07.2020,Сочи,1,1,Динамо,Сочи,76,90,15,0,0,0,0,0,0,0,1
Пз,Нобоа,6.5,04.07.2020,Локомотив,0,0,Сочи,Сочи,1,90,90,0,0,0,0,0,0,1,3
Пз,Нобоа,6.5,11.07.2020,Сочи,1,0,Спартак,Сочи,1,90,90,0,0,0,0,0,0,1,3
Вр,Годзюр,5.5,13.07.2019,Урал,3,2,Уфа,Урал,1,90,90,0,0,0,0,0,0,0,1
Вр,Годзюр,5.5,21.07.2019,Урал,3,0,Ахмат,Урал,1,90,90,0,0,0,0,0,0,1,6
Вр,Годзюр,5.5,26.07.2019,Динамо,2,0,Урал,Урал,1,90,90,0,0,0,0,0,0,0,1
Вр,Годзюр,5.5,03.08.2019,Урал,2,2,Ростов,Урал,1,90,90,0,0,0,0,0,0,0,1
Вр,Годзюр,5.5,11.08.2019,Локомотив,4,0,Урал,Урал,1,90,90,0,0,0,0,0,0,0,0
Вр,Годзюр,5.5,17.08.2019,Урал,1,3,Крылья Советов,Урал,1,90,90,0,0,0,0,0,0,0,1
Вр,Годзюр,5.5,26.08.2019,Урал,3,1,Сочи,Урал,1,90,90,0,0,0,0,0,0,0,2
Вр,Годзюр,5.5,01.09.2019,Урал,2,4,Краснодар,Урал,1,90,90,0,0,0,0,0,0,0,0
Вр,Годзюр,5.5,22.09.2019,Арсенал Тула,1,1,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Вр,Годзюр,5.5,19.10.2019,Тамбов,1,2,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Вр,Годзюр,5.5,25.10.2019,Рубин,0,0,Урал,Урал,1,90,90,0,0,0,0,0,0,1,6
Вр,Годзюр,5.5,04.11.2019,Урал,1,2,Оренбург,Урал,1,90,90,0,0,0,0,0,0,0,1
Вр,Годзюр,5.5,08.11.2019,Ахмат,0,0,Урал,Урал,1,90,90,0,0,0,0,0,0,1,6
Вр,Годзюр,5.5,24.11.2019,Урал,0,0,Спартак,Урал,1,90,90,0,0,0,0,0,0,1,6
Вр,Годзюр,5.5,30.11.2019,Ростов,0,0,Урал,Урал,1,90,90,0,0,0,0,0,0,1,6
Вр,Годзюр,5.5,08.12.2019,Крылья Советов,2,3,Урал,Урал,1,90,90,0,0,0,0,0,0,0,1
Вр,Годзюр,5.5,29.02.2020,ЦСКА,1,1,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Вр,Годзюр,5.5,08.03.2020,Сочи,2,0,Урал,Урал,1,90,90,0,0,0,0,0,0,0,1
Вр,Годзюр,5.5,14.03.2020,Зенит,7,1,Урал,Урал,1,90,90,0,0,0,0,0,0,0,-1
Вр,Годзюр,5.5,20.06.2020,Урал,1,2,Рубин,Урал,1,90,90,0,0,0,0,0,0,0,1
Вр,Годзюр,5.5,28.06.2020,Урал,2,1,Тамбов,Урал,1,90,90,0,0,0,0,0,0,0,2
Вр,Годзюр,5.5,05.07.2020,Уфа,1,1,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Вр,Годзюр,5.5,09.07.2020,Урал,2,1,Динамо,Урал,1,90,90,0,0,0,0,0,0,0,2
Вр,Годзюр,5.5,15.07.2020,Урал,1,3,Арсенал Тула,Урал,1,90,90,0,0,0,0,0,0,0,1
Вр,Годзюр,5.5,22.07.2020,Урал,0,1,Локомотив,Урал,1,90,90,0,0,0,0,0,0,0,2
Вр,Климович,5.5,31.08.2019,Уфа,1,2,Оренбург,Оренбург,1,90,90,0,0,0,0,0,0,0,2
Вр,Климович,5.5,15.09.2019,Оренбург,2,1,Рубин,Оренбург,1,90,90,0,0,0,0,0,0,0,2
Вр,Климович,5.5,22.09.2019,Оренбург,2,3,Локомотив,Оренбург,1,90,90,0,0,0,0,0,0,0,1
