position,name,cost,date,home team,home goals,away goals,away team,team,start minute,finish minute,minutes,goals,penalties,assists,goals+assists,yellow cards,red cards,clean sheets,points
Зщ,Уциев,5.5,12.08.2018,Арсенал Тула,3,1,Ахмат,Ахмат,1,90,90,0,0,1,1,1,0,0,3
Зщ,Уциев,5.5,18.08.2018,Ахмат,1,1,Рубин,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Уциев,5.5,25.08.2018,Урал,2,1,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,0,1
Зщ,Уциев,5.5,02.09.2018,Ахмат,2,1,Уфа,Ахмат,1,90,90,0,0,1,1,0,0,0,5
Зщ,Уциев,5.5,16.09.2018,Спартак,1,2,Ахмат,Ахмат,1,90,90,0,0,1,1,0,0,0,5
Зщ,Уциев,5.5,22.09.2018,Ахмат,1,1,Оренбург,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Уциев,5.5,29.09.2018,Локомотив,2,0,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,0,1
Зщ,Уциев,5.5,07.10.2018,Ахмат,0,0,Анжи,Ахмат,1,90,90,0,0,0,0,0,0,1,6
Зщ,Уциев,5.5,21.10.2018,Краснодар,0,1,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,1,6
Зщ,Уциев,5.5,28.10.2018,Ахмат,0,0,Динамо,Ахмат,1,90,90,0,0,0,0,0,0,1,6
Зщ,Уциев,5.5,04.11.2018,Зенит,1,0,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Уциев,5.5,10.11.2018,Крылья Советов,1,2,Ахмат,Ахмат,1,90,90,0,0,1,1,0,0,0,5
Зщ,Уциев,5.5,01.12.2018,Енисей,1,1,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Уциев,5.5,10.12.2018,Ахмат,2,0,Арсенал Тула,Ахмат,1,90,90,0,0,0,0,1,0,1,5
Зщ,Уциев,5.5,02.03.2019,Рубин,1,0,Ахмат,Ахмат,1,90,90,0,0,0,0,1,0,0,1
Зщ,Уциев,5.5,17.03.2019,Уфа,0,1,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,1,6
Зщ,Уциев,5.5,30.03.2019,Ахмат,1,3,Спартак,Ахмат,1,90,90,0,0,0,0,0,0,0,1
Зщ,Уциев,5.5,08.04.2019,Оренбург,1,3,Ахмат,Ахмат,1,90,90,0,0,1,1,0,0,0,5
Зщ,Уциев,5.5,13.04.2019,Ахмат,1,3,Локомотив,Ахмат,1,90,90,0,0,0,0,0,0,0,1
Зщ,Уциев,5.5,24.04.2019,Ахмат,1,1,Краснодар,Ахмат,73,90,18,0,0,0,0,0,0,0,1
Зщ,Уциев,5.5,27.04.2019,Динамо,0,0,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,1,6
Зщ,Уциев,5.5,04.05.2019,Ахмат,1,1,Зенит,Ахмат,1,90,90,0,0,0,0,1,0,0,1
Зщ,Уциев,5.5,11.05.2019,Ахмат,2,1,Крылья Советов,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Уциев,5.5,18.05.2019,ЦСКА,1,0,Ахмат,Ахмат,1,90,90,0,0,0,0,1,0,0,1
Зщ,Уциев,5.5,26.05.2019,Ахмат,1,0,Ростов,Ахмат,1,90,90,0,0,0,0,0,0,1,6
Зщ,Мохаммади,5.5,28.07.2018,Ростов,1,0,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Мохаммади,5.5,05.08.2018,Ахмат,1,0,Енисей,Ахмат,1,90,90,0,0,0,0,0,0,1,6
Зщ,Мохаммади,5.5,12.08.2018,Арсенал Тула,3,1,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,0,1
Зщ,Мохаммади,5.5,25.08.2018,Урал,2,1,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,0,1
Зщ,Мохаммади,5.5,02.09.2018,Ахмат,2,1,Уфа,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Мохаммади,5.5,16.09.2018,Спартак,1,2,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Мохаммади,5.5,22.09.2018,Ахмат,1,1,Оренбург,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Мохаммади,5.5,29.09.2018,Локомотив,2,0,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,0,1
Зщ,Мохаммади,5.5,07.10.2018,Ахмат,0,0,Анжи,Ахмат,1,90,90,0,0,0,0,1,0,1,5
Зщ,Мохаммади,5.5,21.10.2018,Краснодар,0,1,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,1,6
Зщ,Мохаммади,5.5,28.10.2018,Ахмат,0,0,Динамо,Ахмат,1,90,90,0,0,0,0,1,0,1,5
Зщ,Мохаммади,5.5,04.11.2018,Зенит,1,0,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Мохаммади,5.5,10.11.2018,Крылья Советов,1,2,Ахмат,Ахмат,1,90,90,0,0,0,0,1,0,0,1
Зщ,Мохаммади,5.5,23.11.2018,Ахмат,0,2,ЦСКА,Ахмат,1,90,90,0,0,0,0,0,0,0,1
Зщ,Мохаммади,5.5,01.12.2018,Енисей,1,1,Ахмат,Ахмат,1,90,90,1,0,0,1,0,0,0,8
Зщ,Мохаммади,5.5,10.12.2018,Ахмат,2,0,Арсенал Тула,Ахмат,1,90,90,0,0,0,0,0,0,1,6
Зщ,Мохаммади,5.5,02.03.2019,Рубин,1,0,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Мохаммади,5.5,11.03.2019,Ахмат,1,1,Урал,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Мохаммади,5.5,17.03.2019,Уфа,0,1,Ахмат,Ахмат,1,90,90,0,0,0,0,1,0,1,5
Зщ,Мохаммади,5.5,08.04.2019,Оренбург,1,3,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Мохаммади,5.5,13.04.2019,Ахмат,1,3,Локомотив,Ахмат,1,70,70,0,0,0,0,1,0,0,0
Зщ,Мохаммади,5.5,19.04.2019,Анжи,0,1,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,1,6
Зщ,Мохаммади,5.5,24.04.2019,Ахмат,1,1,Краснодар,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Мохаммади,5.5,27.04.2019,Динамо,0,0,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,1,6
Зщ,Мохаммади,5.5,04.05.2019,Ахмат,1,1,Зенит,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Мохаммади,5.5,11.05.2019,Ахмат,2,1,Крылья Советов,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Мохаммади,5.5,18.05.2019,ЦСКА,1,0,Ахмат,Ахмат,1,90,90,0,0,0,0,0,0,0,2
Зщ,Мохаммади,5.5,26.05.2019,Ахмат,1,0,Ростов,Ахмат,1,90,90,0,0,0,0,0,0,1,6
Пз,Бикфалви,7,28.07.2018,Урал,0,1,Анжи,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Бикфалви,7,04.08.2018,Урал,1,2,Краснодар,Урал,1,75,75,1,0,0,1,0,0,0,7
Пз,Бикфалви,7,10.08.2018,Урал,1,1,Динамо,Урал,1,90,90,1,0,0,1,0,0,0,7
Пз,Бикфалви,7,19.08.2018,Зенит,4,1,Урал,Урал,1,90,90,0,0,0,0,1,0,0,1
Пз,Бикфалви,7,25.08.2018,Урал,2,1,Ахмат,Урал,1,90,90,1,0,0,1,0,0,0,7
Пз,Бикфалви,7,01.09.2018,ЦСКА,4,0,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Бикфалви,7,17.09.2018,Урал,1,1,Ростов,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Бикфалви,7,22.09.2018,Енисей,1,2,Урал,Урал,1,90,90,0,0,1,1,0,0,0,5
Пз,Бикфалви,7,29.09.2018,Урал,2,1,Арсенал Тула,Урал,1,90,90,0,0,0,0,1,0,0,1
Пз,Бикфалви,7,06.10.2018,Рубин,1,0,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Бикфалви,7,20.10.2018,Урал,1,1,Крылья Советов,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Бикфалви,7,27.10.2018,Урал,1,1,Уфа,Урал,1,90,90,1,0,0,1,0,0,0,7
Пз,Бикфалви,7,10.11.2018,Урал,2,1,Оренбург,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Бикфалви,7,23.11.2018,Локомотив,1,2,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Бикфалви,7,02.12.2018,Краснодар,2,0,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Бикфалви,7,09.12.2018,Динамо,4,0,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Бикфалви,7,02.03.2019,Урал,0,1,Зенит,Урал,1,90,90,0,0,0,0,1,0,0,1
Пз,Бикфалви,7,11.03.2019,Ахмат,1,1,Урал,Урал,1,90,90,0,0,1,1,0,0,0,5
Пз,Бикфалви,7,30.03.2019,Ростов,2,1,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Бикфалви,7,07.04.2019,Урал,3,2,Енисей,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Бикфалви,7,21.04.2019,Урал,2,1,Рубин,Урал,53,90,38,1,0,0,1,0,0,0,6
Пз,Бикфалви,7,25.04.2019,Крылья Советов,0,1,Урал,Урал,1,90,90,0,0,0,0,0,0,1,3
Пз,Бикфалви,7,28.04.2019,Уфа,4,1,Урал,Урал,1,90,90,1,0,0,1,0,0,0,7
Пз,Бикфалви,7,04.05.2019,Урал,0,1,Спартак,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Бикфалви,7,10.05.2019,Оренбург,2,2,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Бикфалви,7,19.05.2019,Урал,2,2,Локомотив,Урал,1,90,90,0,0,1,1,0,0,0,5
Зщ,Магнуссон,6,31.07.2018,Крылья Советов,0,0,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Зщ,Магнуссон,6,05.08.2018,ЦСКА,0,1,Ростов,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Зщ,Магнуссон,6,11.08.2018,Енисей,1,1,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Зщ,Магнуссон,6,18.08.2018,ЦСКА,3,0,Арсенал Тула,ЦСКА,1,90,90,0,0,0,0,1,0,1,5
Зщ,Магнуссон,6,25.08.2018,Рубин,1,1,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Зщ,Магнуссон,6,01.09.2018,ЦСКА,4,0,Урал,ЦСКА,1,23,23,0,0,0,0,0,0,0,1
Зщ,Магнуссон,6,15.09.2018,Уфа,0,3,ЦСКА,ЦСКА,1,25,25,0,0,0,0,1,0,0,0
Зщ,Магнуссон,6,19.10.2018,Анжи,0,2,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Зщ,Магнуссон,6,28.10.2018,ЦСКА,1,2,Краснодар,ЦСКА,1,90,90,0,0,0,0,0,0,0,1
Зщ,Магнуссон,6,03.11.2018,Динамо,0,0,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Зщ,Магнуссон,6,11.11.2018,ЦСКА,2,0,Зенит,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Зщ,Магнуссон,6,23.11.2018,Ахмат,0,2,ЦСКА,ЦСКА,1,90,90,1,0,0,1,1,0,1,11
Зщ,Магнуссон,6,02.12.2018,Ростов,0,0,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Зщ,Магнуссон,6,08.12.2018,ЦСКА,2,1,Енисей,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Зщ,Магнуссон,6,02.03.2019,Арсенал Тула,2,0,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,0,1
Зщ,Магнуссон,6,09.03.2019,ЦСКА,3,0,Рубин,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Зщ,Магнуссон,6,16.03.2019,Урал,0,1,ЦСКА,ЦСКА,1,54,54,0,0,0,0,1,0,0,0
Зщ,Магнуссон,6,13.04.2019,ЦСКА,2,3,Оренбург,ЦСКА,84,90,7,0,0,0,0,0,0,0,0
Зщ,Магнуссон,6,20.04.2019,Локомотив,1,1,ЦСКА,ЦСКА,1,90,90,0,0,0,0,1,0,0,1
Зщ,Магнуссон,6,24.04.2019,ЦСКА,2,0,Анжи,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Зщ,Магнуссон,6,05.05.2019,ЦСКА,2,2,Динамо,ЦСКА,1,90,90,0,0,0,0,1,0,0,0
Зщ,Магнуссон,6,18.05.2019,ЦСКА,1,0,Ахмат,ЦСКА,1,90,90,0,0,0,0,1,0,1,5
Зщ,Магнуссон,6,26.05.2019,ЦСКА,6,0,Крылья Советов,ЦСКА,1,90,90,1,0,0,1,0,0,1,12
Зщ,Скопинцев,5.5,28.07.2018,Ростов,1,0,Ахмат,Ростов,1,63,63,0,0,0,0,0,0,1,6
Зщ,Скопинцев,5.5,05.08.2018,ЦСКА,0,1,Ростов,Ростов,1,77,77,0,0,1,1,0,0,1,9
Зщ,Скопинцев,5.5,11.08.2018,Ростов,0,1,Крылья Советов,Ростов,1,75,75,0,0,0,0,0,0,0,2
Зщ,Скопинцев,5.5,19.08.2018,Ростов,4,0,Енисей,Ростов,1,83,83,0,0,1,1,1,0,1,8
Зщ,Скопинцев,5.5,24.08.2018,Арсенал Тула,0,1,Ростов,Ростов,1,90,90,0,0,0,0,0,0,1,6
Зщ,Скопинцев,5.5,31.08.2018,Ростов,1,1,Рубин,Ростов,1,90,90,0,0,0,0,0,0,0,2
Зщ,Скопинцев,5.5,17.09.2018,Урал,1,1,Ростов,Ростов,1,90,90,0,0,0,0,0,0,0,2
Зщ,Скопинцев,5.5,22.09.2018,Ростов,0,0,Уфа,Ростов,1,83,83,0,0,0,0,0,0,1,6
Зщ,Скопинцев,5.5,30.09.2018,Спартак,0,1,Ростов,Ростов,1,90,90,0,0,0,0,0,0,1,6
Зщ,Скопинцев,5.5,06.10.2018,Ростов,0,1,Оренбург,Ростов,1,90,90,0,0,0,0,0,0,0,2
Зщ,Скопинцев,5.5,19.10.2018,Локомотив,2,1,Ростов,Ростов,1,90,90,0,0,0,0,0,0,0,1
Зщ,Скопинцев,5.5,27.10.2018,Ростов,1,0,Анжи,Ростов,1,53,53,0,0,0,0,0,1,0,-2
Зщ,Скопинцев,5.5,10.11.2018,Ростов,0,0,Динамо,Ростов,1,90,90,0,0,0,0,0,0,1,6
Зщ,Скопинцев,5.5,25.11.2018,Зенит,2,0,Ростов,Ростов,1,66,66,0,0,0,0,0,0,0,1
Зщ,Скопинцев,5.5,08.12.2018,Крылья Советов,1,0,Ростов,Ростов,1,90,90,0,0,0,0,0,0,0,2
Зщ,Скопинцев,5.5,03.03.2019,Спартак,1,1,Краснодар,Краснодар,80,90,11,0,0,0,0,0,0,0,1
Зщ,Скопинцев,5.5,11.03.2019,Краснодар,2,2,Оренбург,Краснодар,46,90,45,1,0,0,1,0,0,0,6
Зщ,Скопинцев,5.5,17.03.2019,Локомотив,1,0,Краснодар,Краснодар,1,58,58,0,0,0,0,0,0,0,1
Зщ,Скопинцев,5.5,31.03.2019,Краснодар,5,0,Анжи,Краснодар,1,90,90,0,0,0,0,0,0,1,6
Зщ,Скопинцев,5.5,06.04.2019,Краснодар,1,0,Крылья Советов,Краснодар,1,90,90,0,0,0,0,0,0,1,6
Зщ,Скопинцев,5.5,14.04.2019,Динамо,1,1,Краснодар,Краснодар,1,76,76,0,0,0,0,0,0,0,2
Зщ,Скопинцев,5.5,20.04.2019,Краснодар,2,3,Зенит,Краснодар,72,90,19,0,0,0,0,0,0,0,0
Зщ,Скопинцев,5.5,24.04.2019,Ахмат,1,1,Краснодар,Краснодар,1,68,68,0,0,0,0,0,0,0,2
Зщ,Скопинцев,5.5,26.05.2019,Краснодар,1,0,Рубин,Краснодар,56,90,35,0,0,0,0,0,0,0,1
Пз,Эль-Кабир,7,28.07.2018,Урал,0,1,Анжи,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Эль-Кабир,7,04.08.2018,Урал,1,2,Краснодар,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Эль-Кабир,7,19.08.2018,Зенит,4,1,Урал,Урал,58,90,33,0,0,0,0,0,0,0,1
Пз,Эль-Кабир,7,25.08.2018,Урал,2,1,Ахмат,Урал,1,71,71,0,0,0,0,0,0,0,2
Пз,Эль-Кабир,7,01.09.2018,ЦСКА,4,0,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Эль-Кабир,7,17.09.2018,Урал,1,1,Ростов,Урал,70,90,21,0,0,0,0,0,0,0,1
Пз,Эль-Кабир,7,22.09.2018,Енисей,1,2,Урал,Урал,65,90,26,0,0,0,0,0,0,0,1
Пз,Эль-Кабир,7,29.09.2018,Урал,2,1,Арсенал Тула,Урал,62,90,29,0,0,2,2,0,0,0,7
Пз,Эль-Кабир,7,06.10.2018,Рубин,1,0,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Эль-Кабир,7,20.10.2018,Урал,1,1,Крылья Советов,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Эль-Кабир,7,27.10.2018,Урал,1,1,Уфа,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Эль-Кабир,7,04.11.2018,Спартак,1,2,Урал,Урал,1,90,90,0,0,0,0,1,0,0,1
Пз,Эль-Кабир,7,10.11.2018,Урал,2,1,Оренбург,Урал,1,82,82,0,0,1,1,0,0,0,5
Пз,Эль-Кабир,7,23.11.2018,Локомотив,1,2,Урал,Урал,1,90,90,1,1,0,1,0,0,0,7
Пз,Эль-Кабир,7,02.12.2018,Краснодар,2,0,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Эль-Кабир,7,09.12.2018,Динамо,4,0,Урал,Урал,1,77,77,0,0,0,0,0,0,0,2
Пз,Эль-Кабир,7,02.03.2019,Урал,0,1,Зенит,Урал,1,90,90,0,0,0,0,1,0,0,1
Пз,Эль-Кабир,7,11.03.2019,Ахмат,1,1,Урал,Урал,1,76,76,0,0,0,0,1,0,0,1
Пз,Эль-Кабир,7,16.03.2019,Урал,0,1,ЦСКА,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Эль-Кабир,7,30.03.2019,Ростов,2,1,Урал,Урал,1,90,90,1,0,0,1,0,0,0,7
Пз,Эль-Кабир,7,07.04.2019,Урал,3,2,Енисей,Урал,1,90,90,0,0,1,1,0,0,0,5
Пз,Эль-Кабир,7,13.04.2019,Арсенал Тула,0,0,Урал,Урал,1,90,90,0,0,0,0,0,0,1,3
Пз,Эль-Кабир,7,21.04.2019,Урал,2,1,Рубин,Урал,1,90,90,0,0,1,1,0,0,0,5
Пз,Эль-Кабир,7,25.04.2019,Крылья Советов,0,1,Урал,Урал,1,90,90,1,1,0,1,0,0,1,8
Пз,Эль-Кабир,7,28.04.2019,Уфа,4,1,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Эль-Кабир,7,04.05.2019,Урал,0,1,Спартак,Урал,1,90,90,0,0,0,0,0,0,0,2
Пз,Эль-Кабир,7,10.05.2019,Оренбург,2,2,Урал,Урал,1,90,90,0,0,1,1,0,0,0,5
Пз,Эль-Кабир,7,19.05.2019,Урал,2,2,Локомотив,Урал,1,80,80,0,0,1,1,0,0,0,5
Нп,Сутормин,6,28.07.2018,Спартак,1,0,Оренбург,Оренбург,1,90,90,0,0,0,0,0,0,0,2
Нп,Сутормин,6,05.08.2018,Крылья Советов,0,3,Оренбург,Оренбург,1,90,90,0,0,1,1,1,0,1,4
Нп,Сутормин,6,12.08.2018,Оренбург,1,0,Локомотив,Оренбург,1,90,90,0,0,0,0,0,0,1,2
Нп,Сутормин,6,17.08.2018,Анжи,1,3,Оренбург,Оренбург,1,90,90,1,0,0,1,0,0,0,6
Нп,Сутормин,6,26.08.2018,Оренбург,1,1,Краснодар,Оренбург,1,90,90,0,0,0,0,0,0,0,2
Нп,Сутормин,6,02.09.2018,Динамо,2,0,Оренбург,Оренбург,1,90,90,0,0,0,0,1,0,0,1
Нп,Сутормин,6,16.09.2018,Оренбург,1,2,Зенит,Оренбург,1,85,85,0,0,0,0,0,0,0,2
Нп,Сутормин,6,22.09.2018,Ахмат,1,1,Оренбург,Оренбург,1,74,74,0,0,0,0,0,0,0,2
Нп,Сутормин,6,28.09.2018,Оренбург,0,1,ЦСКА,Оренбург,1,85,85,0,0,0,0,1,0,0,1
Нп,Сутормин,6,06.10.2018,Ростов,0,1,Оренбург,Оренбург,1,90,90,0,0,0,0,1,0,1,1
Нп,Сутормин,6,27.10.2018,Арсенал Тула,2,2,Оренбург,Оренбург,1,55,55,0,0,0,0,0,0,0,1
Нп,Сутормин,6,05.11.2018,Оренбург,1,0,Рубин,Оренбург,1,90,90,1,1,0,1,0,0,1,6
Нп,Сутормин,6,10.11.2018,Урал,2,1,Оренбург,Оренбург,1,90,90,0,0,0,0,0,0,0,2
Нп,Сутормин,6,24.11.2018,Оренбург,1,0,Уфа,Оренбург,1,90,90,1,0,0,1,0,0,1,6
Нп,Сутормин,6,08.12.2018,Локомотив,2,1,Оренбург,Оренбург,1,90,90,0,0,1,1,1,0,0,4
Нп,Сутормин,6,01.03.2019,Оренбург,0,1,Анжи,Оренбург,1,79,79,0,0,0,0,1,0,0,1
Нп,Сутормин,6,11.03.2019,Краснодар,2,2,Оренбург,Оренбург,1,83,83,1,0,0,1,0,0,0,6
Нп,Сутормин,6,16.03.2019,Оренбург,1,0,Динамо,Оренбург,1,90,90,0,0,0,0,0,0,1,2
Нп,Сутормин,6,31.03.2019,Зенит,3,1,Оренбург,Оренбург,1,73,73,1,0,0,1,0,0,0,6
Нп,Сутормин,6,03.04.2019,Оренбург,3,1,Крылья Советов,Оренбург,1,90,90,1,1,0,1,0,0,0,6
Нп,Сутормин,6,08.04.2019,Оренбург,1,3,Ахмат,Оренбург,1,90,90,0,0,0,0,0,0,0,2
Нп,Сутормин,6,13.04.2019,ЦСКА,2,3,Оренбург,Оренбург,1,90,90,1,0,0,1,0,0,0,6
Нп,Сутормин,6,20.04.2019,Оренбург,3,0,Ростов,Оренбург,1,90,90,0,0,0,0,0,0,1,2
Нп,Сутормин,6,25.04.2019,Енисей,2,1,Оренбург,Оренбург,1,90,90,0,0,0,0,1,0,0,1
Нп,Сутормин,6,29.04.2019,Оренбург,1,1,Арсенал Тула,Оренбург,1,90,90,0,0,0,0,0,0,0,2
Нп,Сутормин,6,03.05.2019,Рубин,2,0,Оренбург,Оренбург,1,90,90,0,0,0,0,0,0,0,2
Нп,Сутормин,6,10.05.2019,Оренбург,2,2,Урал,Оренбург,1,90,90,1,0,0,1,0,0,0,6
Нп,Сутормин,6,18.05.2019,Уфа,0,2,Оренбург,Оренбург,1,90,90,0,0,0,0,0,0,1,2
Нп,Сутормин,6,26.05.2019,Оренбург,2,0,Спартак,Оренбург,1,90,90,0,0,0,0,0,0,1,2
Пз,Ионов,7,28.07.2018,Ростов,1,0,Ахмат,Ростов,1,90,90,0,0,0,0,0,0,1,3
Пз,Ионов,7,05.08.2018,ЦСКА,0,1,Ростов,Ростов,1,84,84,0,0,0,0,0,0,1,3
Пз,Ионов,7,11.08.2018,Ростов,0,1,Крылья Советов,Ростов,1,67,67,0,0,0,0,0,0,0,2
Пз,Ионов,7,19.08.2018,Ростов,4,0,Енисей,Ростов,1,66,66,1,0,1,2,0,0,1,11
Пз,Ионов,7,24.08.2018,Арсенал Тула,0,1,Ростов,Ростов,1,87,87,1,1,0,1,0,0,1,8
Пз,Ионов,7,31.08.2018,Ростов,1,1,Рубин,Ростов,1,88,88,1,1,0,1,0,0,0,7
Пз,Ионов,7,17.09.2018,Урал,1,1,Ростов,Ростов,1,90,90,1,0,0,1,0,0,0,7
Пз,Ионов,7,22.09.2018,Ростов,0,0,Уфа,Ростов,1,90,90,0,0,0,0,0,0,1,3
Пз,Ионов,7,30.09.2018,Спартак,0,1,Ростов,Ростов,1,65,65,0,0,0,0,0,0,1,3
Пз,Ионов,7,06.10.2018,Ростов,0,1,Оренбург,Ростов,1,67,67,0,0,0,0,0,0,0,2
Пз,Ионов,7,19.10.2018,Локомотив,2,1,Ростов,Ростов,1,72,72,0,0,0,0,0,0,0,2
Пз,Ионов,7,04.11.2018,Краснодар,2,2,Ростов,Ростов,63,90,28,0,0,0,0,0,0,0,1
Пз,Ионов,7,10.11.2018,Ростов,0,0,Динамо,Ростов,1,62,62,0,0,0,0,0,0,1,3
Пз,Ионов,7,25.11.2018,Зенит,2,0,Ростов,Ростов,86,90,5,0,0,0,0,0,0,0,1
Пз,Ионов,7,02.12.2018,Ростов,0,0,ЦСКА,Ростов,1,80,80,0,0,0,0,0,0,1,3
Пз,Ионов,7,10.03.2019,Ростов,0,0,Арсенал Тула,Ростов,75,90,16,0,0,0,0,0,0,0,1
Пз,Ионов,7,16.03.2019,Рубин,0,2,Ростов,Ростов,1,75,75,0,0,0,0,0,0,1,3
Пз,Ионов,7,30.03.2019,Ростов,2,1,Урал,Ростов,1,68,68,1,0,0,1,0,0,0,7
Пз,Ионов,7,07.04.2019,Уфа,1,0,Ростов,Ростов,65,90,26,0,0,0,0,0,0,0,1
Пз,Ионов,7,14.04.2019,Ростов,2,1,Спартак,Ростов,1,63,63,0,0,0,0,0,0,0,2
Пз,Ионов,7,24.04.2019,Ростов,1,2,Локомотив,Ростов,1,82,82,1,1,0,1,0,0,0,7
Пз,Ионов,7,27.04.2019,Анжи,1,1,Ростов,Ростов,71,90,20,0,0,0,0,0,0,0,1
Пз,Ионов,7,05.05.2019,Ростов,1,1,Краснодар,Ростов,1,67,67,0,0,0,0,0,0,0,2
Пз,Ионов,7,10.05.2019,Динамо,0,0,Ростов,Ростов,1,90,90,0,0,0,0,0,0,1,3
Пз,Ионов,7,26.05.2019,Ахмат,1,0,Ростов,Ростов,1,90,90,0,0,0,0,1,0,0,1
Вр,Годзюр,5.5,28.07.2018,Урал,0,1,Анжи,Урал,1,90,90,0,0,0,0,0,0,0,2
Вр,Годзюр,5.5,04.08.2018,Урал,1,2,Краснодар,Урал,1,90,90,0,0,0,0,0,0,0,1
Вр,Годзюр,5.5,10.08.2018,Урал,1,1,Динамо,Урал,1,90,90,0,0,0,0,0,0,0,2
Вр,Годзюр,5.5,19.08.2018,Зенит,4,1,Урал,Урал,1,90,90,0,0,0,0,0,0,0,0
Вр,Годзюр,5.5,25.08.2018,Урал,2,1,Ахмат,Урал,1,90,90,0,0,0,0,0,0,0,2
Вр,Годзюр,5.5,01.09.2018,ЦСКА,4,0,Урал,Урал,1,90,90,0,0,0,0,0,0,0,0
Вр,Годзюр,5.5,17.09.2018,Урал,1,1,Ростов,Урал,1,90,90,0,0,0,0,0,0,0,2
Вр,Годзюр,5.5,22.09.2018,Енисей,1,2,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Вр,Годзюр,5.5,29.09.2018,Урал,2,1,Арсенал Тула,Урал,1,90,90,0,0,0,0,0,0,0,2
Вр,Годзюр,5.5,06.10.2018,Рубин,1,0,Урал,Урал,1,90,90,0,0,0,0,0,0,0,2
Вр,Годзюр,5.5,20.10.2018,Урал,1,1,Крылья Советов,Урал,1,90,90,0,0,0,0,0,0,0,2
